tree_id,legal_status,species,address,site_order,site_info,caretaker,date,dbh,plot_size,latitude,longitude,geometry
54136,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,2443 Vallejo St,1.0,Sidewalk: Curb side : Cutout,Private,1972-05-22,15.0,,37.7948726132212,-122.437456069748,POINT (-122.437456069748 37.7948726132212)
54271,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,1247 09th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-05-26,,,37.7650311769521,-122.466470157661,POINT (-122.466470157661 37.7650311769521)
54276,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,1459 09th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-05-30,,5x6,37.761078465039,-122.466194038055,POINT (-122.466194038055 37.761078465039)
54213,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,725 Irving St,1.0,Sidewalk: Curb side : Cutout,Private,1972-06-28,,,37.7640002940645,-122.465517235123,POINT (-122.465517235123 37.7640002940645)
54985,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,610 16th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-09-12,1.0,,37.7764361179599,-122.474725393074,POINT (-122.474725393074 37.7764361179599)
55067,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,1404 Lane St,1.0,Sidewalk: Curb side : Cutout,Private,1972-09-13,11.0,,37.7334019292539,-122.388694369981,POINT (-122.388694369981 37.7334019292539)
55068,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,1408 Lane St,1.0,Sidewalk: Curb side : Cutout,Private,1972-09-13,11.0,,37.7333391717852,-122.388747902809,POINT (-122.388747902809 37.7333391717852)
55804,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,1631 Filbert St,1.0,Sidewalk: Curb side : Cutout,Private,1973-03-30,12.0,,37.7991487753414,-122.42632699542,POINT (-122.42632699542 37.7991487753414)
56170,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,657 16th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1973-07-03,3.0,,37.7756463641696,-122.474830819328,POINT (-122.474830819328 37.7756463641696)
56166,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,623 16th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1973-07-03,6.0,,37.7762647906594,-122.474874396612,POINT (-122.474874396612 37.7762647906594)
56328,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,770 16th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1973-07-25,1.0,,37.7735533016924,-122.47451310498,POINT (-122.47451310498 37.7735533016924)
243307,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,590 South Van Ness Ave,1.0,Sidewalk: Curb side : Cutout,Private,1976-10-21,0.0,Width 3ft,37.7637642560428,-122.417474751767,POINT (-122.417474751767 37.7637642560428)
58476,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,772 Clayton St,1.0,Sidewalk: Curb side : Cutout,Private,1978-06-05,15.0,8x7,37.7675370965506,-122.448029547496,POINT (-122.448029547496 37.7675370965506)
58438,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,905 Ashbury St,1.0,Sidewalk: Curb side : Cutout,Private,1979-03-21,,3x3,37.7656181571992,-122.446135313725,POINT (-122.446135313725 37.7656181571992)
248515,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,170 Belvedere St,1.0,Sidewalk: Curb side : Cutout,Private,1979-04-10,14.0,Width 0ft,37.7674230792249,-122.449113630691,POINT (-122.449113630691 37.7674230792249)
59079,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,630 Cabrillo St,1.0,Sidewalk: Curb side : Cutout,Private,1980-04-23,4.0,,37.7753664990592,-122.465560903584,POINT (-122.465560903584 37.7753664990592)
59448,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,300X Bosworth St,1.0,Sidewalk: Curb side : Cutout,Private,1980-12-04,4.0,3x3,37.7334613379814,-122.429458147626,POINT (-122.429458147626 37.7334613379814)
223660,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,336 Bosworth St,1.0,Sidewalk: Curb side : Cutout,Private,1980-12-04,7.0,Width 3ft,37.7334394304696,-122.429561626586,POINT (-122.429561626586 37.7334394304696)
59756,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,410 Vienna St,1.0,Sidewalk: Curb side : Cutout,Private,1981-07-14,15.0,,37.7218171391456,-122.42948170562,POINT (-122.42948170562 37.7218171391456)
59758,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,354 Vienna St,1.0,Sidewalk: Curb side : Cutout,Private,1981-07-14,18.0,6x9,37.7227514951817,-122.428769523522,POINT (-122.428769523522 37.7227514951817)
59922,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,1501 Mason St,1.0,Sidewalk: Curb side : Cutout,Private,1981-11-24,13.0,3x3,37.797462868466,-122.412037123318,POINT (-122.412037123318 37.797462868466)
60061,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,1574 Innes Ave,1.0,Sidewalk: Curb side : Cutout,Private,1982-03-15,3.0,,37.7391990530827,-122.388280564717,POINT (-122.388280564717 37.7391990530827)
60469,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,157 Majestic Ave,1.0,Sidewalk: Curb side : Cutout,Private,1982-11-24,,,37.7160834957462,-122.452536343277,POINT (-122.452536343277 37.7160834957462)
53552,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,124 Majestic Ave,1.0,Sidewalk: Curb side : Cutout,Private,1982-11-24,,,37.7166250615868,-122.452298391323,POINT (-122.452298391323 37.7166250615868)
60458,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,64 Majestic Ave,1.0,Sidewalk: Curb side : Cutout,Private,1982-11-24,8.0,3x3,37.717518885545,-122.451549584962,POINT (-122.451549584962 37.717518885545)
60455,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,60 Majestic Ave,1.0,Sidewalk: Curb side : Cutout,Private,1982-11-24,,,37.7175730452663,-122.451504230583,POINT (-122.451504230583 37.7175730452663)
60516,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,273 Duncan St,1.0,Sidewalk: Curb side : Cutout,Private,1982-12-08,,,37.7460674222913,-122.42624480255,POINT (-122.42624480255 37.7460674222913)
60514,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,1551 Church St,1.0,Sidewalk: Curb side : Cutout,Private,1982-12-08,,,37.7460796156332,-122.426799407471,POINT (-122.426799407471 37.7460796156332)
60717,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,41 Oakwood St,1.0,Sidewalk: Curb side : Cutout,Private,1983-02-02,,,37.7608359608708,-122.424868327925,POINT (-122.424868327925 37.7608359608708)
55450,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,1238 02nd Ave,1.0,Sidewalk: Curb side : Cutout,Private,1983-06-18,,,37.7655230868492,-122.458805707854,POINT (-122.458805707854 37.7655230868492)
61780,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,2127 24th St,2.0,Sidewalk: Curb side : Cutout,Private,1985-01-26,9.0,,37.7532525500908,-122.401092043975,POINT (-122.401092043975 37.7532525500908)
61779,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,2227 24th St,1.0,Sidewalk: Curb side : Cutout,Private,1985-01-26,9.0,,37.7531984774519,-122.401975779864,POINT (-122.401975779864 37.7531984774519)
61778,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,2219 24th St,1.0,Sidewalk: Curb side : Cutout,Private,1985-01-26,13.0,,37.7532027015499,-122.401881742259,POINT (-122.401881742259 37.7532027015499)
61795,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,2124 24th St,1.0,Sidewalk: Curb side : Cutout,Private,1985-01-26,,,37.7534021337144,-122.400829785677,POINT (-122.400829785677 37.7534021337144)
61783,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,2104 24th St,1.0,Sidewalk: Curb side : Cutout,Private,1985-01-26,13.0,,37.7534054761945,-122.400799246287,POINT (-122.400799246287 37.7534054761945)
61781,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,2121 24th St,1.0,Sidewalk: Curb side : Cutout,Private,1985-02-04,12.0,,37.7532618445577,-122.400959536972,POINT (-122.400959536972 37.7532618445577)
61889,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,1583 24th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1985-03-15,10.0,,37.7580590010432,-122.482191490983,POINT (-122.482191490983 37.7580590010432)
61986,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,3219 Octavia St,1.0,Sidewalk: Curb side : Cutout,Private,1985-06-03,13.0,,37.8020022738516,-122.429816434187,POINT (-122.429816434187 37.8020022738516)
61992,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,3315 Octavia St,1.0,Sidewalk: Curb side : Cutout,Private,1985-06-03,,,37.8027254903671,-122.429975398963,POINT (-122.429975398963 37.8027254903671)
61985,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,3212 Octavia St,1.0,Sidewalk: Curb side : Cutout,Private,1985-06-03,11.0,,37.8019571458696,-122.429642837148,POINT (-122.429642837148 37.8019571458696)
61989,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,3245 Octavia St,1.0,Sidewalk: Curb side : Cutout,Private,1985-06-03,9.0,,37.802269475902,-122.429875802037,POINT (-122.429875802037 37.802269475902)
61980,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,3105 Octavia St,1.0,Sidewalk: Curb side : Cutout,Private,1985-06-03,11.0,,37.8009411736685,-122.4296037598,POINT (-122.4296037598 37.8009411736685)
61998,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,3337 Octavia St,1.0,Sidewalk: Curb side : Cutout,Private,1985-06-03,10.0,,37.8030888913932,-122.430046392648,POINT (-122.430046392648 37.8030888913932)
62102,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,440 Bartlett St,1.0,Sidewalk: Curb side : Cutout,Private,1985-09-28,,,37.7499057910946,-122.419426042368,POINT (-122.419426042368 37.7499057910946)
56109,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,3330 23rd St,1.0,Sidewalk: Curb side : Cutout,Private,1985-09-28,,,37.7538664735729,-122.419287095,POINT (-122.419287095 37.7538664735729)
62118,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,473 Bartlett St,1.0,Sidewalk: Curb side : Cutout,Private,1985-09-28,,,37.749425872837,-122.419199729312,POINT (-122.419199729312 37.749425872837)
62113,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,3435 25th St,1.0,Sidewalk: Curb side : Cutout,Private,1985-09-28,,,37.7505247436869,-122.419005662389,POINT (-122.419005662389 37.7505247436869)
62103,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,437 Bartlett St,1.0,Sidewalk: Curb side : Cutout,Private,1985-09-28,,,37.7499779567927,-122.419252574646,POINT (-122.419252574646 37.7499779567927)
62109,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,324 Bartlett St,1.0,Sidewalk: Curb side : Cutout,Private,1985-09-28,,,37.7517498086248,-122.419605991235,POINT (-122.419605991235 37.7517498086248)
62115,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,455 Bartlett St,1.0,Sidewalk: Curb side : Cutout,Private,1985-09-28,,,37.7497019148816,-122.419226151887,POINT (-122.419226151887 37.7497019148816)
62119,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,385 Bartlett St,1.0,Sidewalk: Curb side : Cutout,Private,1985-09-28,,,37.7508408292352,-122.419335932156,POINT (-122.419335932156 37.7508408292352)
62105,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,421 Bartlett St,1.0,Sidewalk: Curb side : Cutout,Private,1985-09-28,,,37.7502233274314,-122.419276061715,POINT (-122.419276061715 37.7502233274314)
59743,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,4377 17th St,1.0,Sidewalk: Curb side : Cutout,Private,1985-12-07,,,37.7619915633709,-122.442240971868,POINT (-122.442240971868 37.7619915633709)
62434,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,4347 17th St,1.0,Sidewalk: Curb side : Cutout,Private,1985-12-07,,,37.7620385014788,-122.441452594893,POINT (-122.441452594893 37.7620385014788)
62760,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,409 Lawton St,1.0,Sidewalk: Curb side : Cutout,Private,1986-07-12,,,37.7583213372073,-122.467101616449,POINT (-122.467101616449 37.7583213372073)
62758,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,1602 11th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1986-07-12,,,37.7582630660405,-122.46796420941,POINT (-122.46796420941 37.7582630660405)
62767,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,330 Moraga St,1.0,Sidewalk: Curb side : Cutout,Private,1986-07-12,,,37.7566379758683,-122.466135718391,POINT (-122.466135718391 37.7566379758683)
62765,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,316 Moraga St,1.0,Sidewalk: Curb side : Cutout,Private,1986-07-12,,,37.7566444112368,-122.465991704098,POINT (-122.465991704098 37.7566444112368)
62959,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,1175 Broadway,1.0,Sidewalk: Curb side : Cutout,Private,1986-08-21,14.0,,37.7965860510683,-122.416344986535,POINT (-122.416344986535 37.7965860510683)
62958,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,1142 Broadway,1.0,Sidewalk: Curb side : Cutout,Private,1986-08-21,,,37.7967846215561,-122.415919842071,POINT (-122.415919842071 37.7967846215561)
62981,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,1317 Vallejo St,1.0,Sidewalk: Curb side : Cutout,Private,1986-08-21,11.0,,37.7972171916732,-122.419046847643,POINT (-122.419046847643 37.7972171916732)
63152,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,230 Hyde St,1.0,Sidewalk: Curb side : Cutout,Private,1986-12-16,,,37.7828920680587,-122.415664995853,POINT (-122.415664995853 37.7828920680587)
63309,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,320 Montcalm St,1.0,Sidewalk: Curb side : Cutout,Private,1987-01-28,,,37.7457150505348,-122.409318529175,POINT (-122.409318529175 37.7457150505348)
63315,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,391 Precita Ave,1.0,Sidewalk: Curb side : Cutout,Private,1987-01-29,,,37.7473980957636,-122.410960347715,POINT (-122.410960347715 37.7473980957636)
63317,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,408 Precita Ave,1.0,Sidewalk: Curb side : Cutout,Private,1987-01-29,,,37.7472937869951,-122.410306967571,POINT (-122.410306967571 37.7472937869951)
63319,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,418 Precita Ave,1.0,Sidewalk: Curb side : Cutout,Private,1987-01-29,,,37.7473051239614,-122.410116547341,POINT (-122.410116547341 37.7473051239614)
63321,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,308 Montcalm St,1.0,Sidewalk: Curb side : Cutout,Private,1987-01-30,,,37.7457258041449,-122.409142988334,POINT (-122.409142988334 37.7457258041449)
63322,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,319 Montcalm St,1.0,Sidewalk: Curb side : Cutout,Private,1987-01-30,,,37.7455744556115,-122.409275438791,POINT (-122.409275438791 37.7455744556115)
63418,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,801 Crescent Ave,1.0,Sidewalk: Curb side : Cutout,Private,1987-02-02,12.0,3x3,37.7348331074336,-122.414288314039,POINT (-122.414288314039 37.7348331074336)
63344,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,420 Precita Ave,1.0,Sidewalk: Curb side : Cutout,Private,1987-02-06,,,37.7473073913184,-122.410078463277,POINT (-122.410078463277 37.7473073913184)
63367,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,511 Crescent Ave,1.0,Sidewalk: Curb side : Cutout,Private,1987-02-09,,,37.7349230812673,-122.4160884814,POINT (-122.4160884814 37.7349230812673)
63368,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,404 Crescent Ave,1.0,Sidewalk: Curb side : Cutout,Private,1987-02-09,,,37.7348147774413,-122.416784676409,POINT (-122.416784676409 37.7348147774413)
63388,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,139 Crescent Ave,1.0,Sidewalk: Curb side : Cutout,Private,1987-02-10,,,37.7352044148911,-122.421720887046,POINT (-122.421720887046 37.7352044148911)
63382,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,261 Crescent Ave,1.0,Sidewalk: Curb side : Cutout,Private,1987-02-10,,,37.7350757572483,-122.41914443544,POINT (-122.41914443544 37.7350757572483)
63379,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,311 Crescent Ave,1.0,Sidewalk: Curb side : Cutout,Private,1987-02-10,,,37.7350356215507,-122.418340927554,POINT (-122.418340927554 37.7350356215507)
63372,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,371 Crescent Ave,1.0,Sidewalk: Curb side : Cutout,Private,1987-02-10,,,37.7349858586394,-122.417344833557,POINT (-122.417344833557 37.7349858586394)
63380,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,302 Crescent Ave,1.0,Sidewalk: Curb side : Cutout,Private,1987-02-10,,,37.7349085881089,-122.41866241779,POINT (-122.41866241779 37.7349085881089)
58102,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,251 Crescent Ave,1.0,Sidewalk: Curb side : Cutout,Private,1987-02-10,,,37.7350834242778,-122.41929794049,POINT (-122.41929794049 37.7350834242778)
63377,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,308 Crescent Ave,1.0,Sidewalk: Curb side : Cutout,Private,1987-02-10,,,37.7349012482628,-122.418515480064,POINT (-122.418515480064 37.7349012482628)
63385,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,219 Crescent Ave,1.0,Sidewalk: Curb side : Cutout,Private,1987-02-10,,,37.7351110645595,-122.419851373342,POINT (-122.419851373342 37.7351110645595)
63381,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,289 Crescent Ave,1.0,Sidewalk: Curb side : Cutout,Private,1987-02-10,,,37.7350535636056,-122.418700109332,POINT (-122.418700109332 37.7350535636056)
63370,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,393 Crescent Ave,1.0,Sidewalk: Curb side : Cutout,Private,1987-02-10,8.0,3x3,37.7349659457424,-122.416946291173,POINT (-122.416946291173 37.7349659457424)
63384,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,259 Crescent Ave,1.0,Sidewalk: Curb side : Cutout,Private,1987-02-10,,,37.7350772906705,-122.419175136454,POINT (-122.419175136454 37.7350772906705)
63383,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,260 Crescent Ave,1.0,Sidewalk: Curb side : Cutout,Private,1987-02-10,,,37.7349460704184,-122.419412842724,POINT (-122.419412842724 37.7349460704184)
63386,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,211 Crescent Ave,1.0,Sidewalk: Curb side : Cutout,Private,1987-02-10,,,37.7351187935179,-122.420006137563,POINT (-122.420006137563 37.7351187935179)
63387,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,181 Crescent Ave,1.0,Sidewalk: Curb side : Cutout,Private,1987-02-10,14.0,,37.735153881321,-122.420708784491,POINT (-122.420708784491 37.735153881321)
63371,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,383 Crescent Ave,1.0,Sidewalk: Curb side : Cutout,Private,1987-02-10,12.0,3x3,37.7349749972264,-122.417127446777,POINT (-122.417127446777 37.7349749972264)
63378,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,306 Crescent Ave,1.0,Sidewalk: Curb side : Cutout,Private,1987-02-10,,,37.7349036948983,-122.418564459297,POINT (-122.418564459297 37.7349036948983)
63369,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,400 Crescent Ave,1.0,Sidewalk: Curb side : Cutout,Private,1987-02-10,,,37.7348160268391,-122.416809680655,POINT (-122.416809680655 37.7348160268391)
63375,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,350 Crescent Ave,1.0,Sidewalk: Curb side : Cutout,Private,1987-02-10,,,37.7348623268067,-122.417736362263,POINT (-122.417736362263 37.7348623268067)
63376,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,323 Crescent Ave,1.0,Sidewalk: Curb side : Cutout,Private,1987-02-10,,,37.7350258345142,-122.418145010299,POINT (-122.418145010299 37.7350258345142)
63374,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,355 Crescent Ave,1.0,Sidewalk: Curb side : Cutout,Private,1987-02-10,,,37.7349996759488,-122.417621394563,POINT (-122.417621394563 37.7349996759488)
63392,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,719 Andover St,1.0,Sidewalk: Curb side : Cutout,Private,1987-02-10,,,37.7343128771184,-122.416786331963,POINT (-122.416786331963 37.7343128771184)
63429,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,174 23rd Ave,1.0,Sidewalk: Curb side : Cutout,Private,1987-02-24,1.0,,37.7844901800735,-122.482828244548,POINT (-122.482828244548 37.7844901800735)
63432,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,127 Crescent Ave,1.0,Sidewalk: Curb side : Cutout,Private,1987-03-02,9.0,,37.7352188514571,-122.422010059455,POINT (-122.422010059455 37.7352188514571)
63451,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,329 Crescent Ave,1.0,Sidewalk: Curb side : Cutout,Private,1987-03-13,,3x7,37.7350207178849,-122.418042587516,POINT (-122.418042587516 37.7350207178849)
63456,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,801 Moultrie St,1.0,Sidewalk: Curb side : Cutout,Private,1987-03-17,,,37.7348140509231,-122.416085647719,POINT (-122.416085647719 37.7348140509231)
63458,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,48 Bache St,1.0,Sidewalk: Curb side : Cutout,Private,1987-03-17,,,37.7344595618195,-122.417612739346,POINT (-122.417612739346 37.7344595618195)
63459,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,147 Crescent Ave,1.0,Sidewalk: Curb side : Cutout,Private,1987-03-17,,,37.7351947901182,-122.421528105477,POINT (-122.421528105477 37.7351947901182)
63486,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,241 Crescent Ave,1.0,Sidewalk: Curb side : Cutout,Private,1987-04-07,,,37.7350910911062,-122.419451445549,POINT (-122.419451445549 37.7350910911062)
54863,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,214 Haight St,1.0,Sidewalk: Curb side : Cutout,Private,1987-05-05,,,37.7727704046159,-122.425796766194,POINT (-122.425796766194 37.7727704046159)
63599,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,241 Waller St,1.0,Sidewalk: Curb side : Cutout,Private,1987-05-07,,8x6,37.7714355473733,-122.427635635138,POINT (-122.427635635138 37.7714355473733)
63598,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,246 Waller St,1.0,Sidewalk: Curb side : Cutout,Private,1987-05-07,,,37.7715645087532,-122.427758759583,POINT (-122.427758759583 37.7715645087532)
63600,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,232 Waller St,1.0,Sidewalk: Curb side : Cutout,Private,1987-05-07,,,37.7715926177163,-122.427537937355,POINT (-122.427537937355 37.7715926177163)
63613,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,191 Haight St,1.0,Sidewalk: Curb side : Cutout,Private,1987-05-13,,,37.7726861107413,-122.425322331795,POINT (-122.425322331795 37.7726861107413)
56439,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,126 Laguna St,1.0,Sidewalk: Curb side : Cutout,Private,1987-05-13,,,37.7720689675781,-122.425286625875,POINT (-122.425286625875 37.7720689675781)
63612,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,216 Waller St,1.0,Sidewalk: Curb side : Cutout,Private,1987-05-13,,,37.7716247417412,-122.427285568873,POINT (-122.427285568873 37.7716247417412)
63611,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,222 Waller St,1.0,Sidewalk: Curb side : Cutout,Private,1987-05-13,,,37.7716126952933,-122.427380207094,POINT (-122.427380207094 37.7716126952933)
63791,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,4079 25th St,1.0,Sidewalk: Curb side : Cutout,Private,1987-07-09,,,37.7497884585709,-122.43121829162,POINT (-122.43121829162 37.7497884585709)
58026,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,680 Prentiss St,1.0,Sidewalk: Curb side : Cutout,Private,1987-09-26,,,37.7349080209093,-122.412516183192,POINT (-122.412516183192 37.7349080209093)
64027,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,700 Ellsworth St,1.0,Sidewalk: Curb side : Cutout,Private,1987-10-09,,,37.7346448914343,-122.41502862166,POINT (-122.41502862166 37.7346448914343)
64026,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,907 Crescent Ave,1.0,Sidewalk: Curb side : Cutout,Private,1987-10-09,,,37.7348001501968,-122.413629054856,POINT (-122.413629054856 37.7348001501968)
64128,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,627 29th St,1.0,Sidewalk: Curb side : Cutout,Private,1987-12-05,,,37.7431893908467,-122.433900486749,POINT (-122.433900486749 37.7431893908467)
59550,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,374 Day St,1.0,Sidewalk: Curb side : Cutout,Private,1987-12-05,,,37.7427367824396,-122.43045232079,POINT (-122.43045232079 37.7427367824396)
64125,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,623 29th St,1.0,Sidewalk: Curb side : Cutout,Private,1987-12-05,,,37.7431944740998,-122.433816072766,POINT (-122.433816072766 37.7431944740998)
64143,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,461 Day St,1.0,Sidewalk: Curb side : Cutout,Private,1987-12-05,,,37.7424484420328,-122.432863028806,POINT (-122.432863028806 37.7424484420328)
64142,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,387 Day St,1.0,Sidewalk: Curb side : Cutout,Private,1987-12-05,,,37.7425790233006,-122.430693879032,POINT (-122.430693879032 37.7425790233006)
64117,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,606 29th St,1.0,Sidewalk: Curb side : Cutout,Private,1987-12-05,,,37.7433556196147,-122.433518394217,POINT (-122.433518394217 37.7433556196147)
64130,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,650 29th St,1.0,Sidewalk: Curb side : Cutout,Private,1987-12-05,24.0,,37.7432870897096,-122.434656544552,POINT (-122.434656544552 37.7432870897096)
64158,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,738 Funston Ave,1.0,Sidewalk: Curb side : Cutout,Private,1987-12-05,11.0,6x6,37.7742355804515,-122.471239416809,POINT (-122.471239416809 37.7742355804515)
64123,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,319 28th St,1.0,Sidewalk: Curb side : Cutout,Private,1987-12-05,,,37.7450671453675,-122.429479723764,POINT (-122.429479723764 37.7450671453675)
64122,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,330 28th St,1.0,Sidewalk: Curb side : Cutout,Private,1987-12-05,,,37.7451941972726,-122.429748789002,POINT (-122.429748789002 37.7451941972726)
64120,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,318 28th St,1.0,Sidewalk: Curb side : Cutout,Private,1987-12-05,12.0,,37.745209548627,-122.42949329292,POINT (-122.42949329292 37.745209548627)
64168,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,770 Funston Ave,2.0,Sidewalk: Curb side : Cutout,Private,1987-12-17,20.0,4x6,37.7737513136845,-122.471203129362,POINT (-122.471203129362 37.7737513136845)
